研报名称,机构名称,发布时间,行业,网页链接,PDF直链
家用电器行业周报：11月空调持续高速增长，持续推荐白电龙头,国都证券,2025-01-02 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nlcbLWmDZaEgWOpJ3IxmBee3i5tV+k3b0MXG9kXeyBU=,https://pdf.dfcfw.com/pdf/H3_AP202501021641518276_1.pdf
家用电器行业简评：持续关注以旧换新进展,东海证券,2024-12-31 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eY0/omAuuDO55Fgbz+UolFv8O3Lw8TTVLpE6naJoAJc=,https://pdf.dfcfw.com/pdf/H3_AP202412311641486607_1.pdf
2024美国智能娱乐家居设备用户调查,维卓出海研究院,2024-12-31 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eY0/omAuuDO55Fgbz+UolL5UPhaQ8f7d3WFuCiiD/OQ=,https://pdf.dfcfw.com/pdf/H3_AP202412311641486435_1.pdf
可选消费双周报：内需复苏趋势不改，关注红利+主题机会,国金证券,2024-12-30 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ETGJXdMr0kranefi9n3PBu5V3N7ypocKdoKBP0Ncy0g=,https://pdf.dfcfw.com/pdf/H3_AP202412301641475721_1.pdf
家电行业周报（24年第52周）：1-2月白电排产迎来开门红，11月美国家电及地产需求回暖,国信证券,2024-12-30 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ETGJXdMr0kranefi9n3PBkQV6Uhq7EkX7RUatE1S058=,https://pdf.dfcfw.com/pdf/H3_AP202412301641474083_1.pdf
家电2025年策略：政策支持+出口蓝海，关注AI+和微信小店机会,太平洋,2024-12-30 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ETGJXdMr0kranefi9n3PBm3N1fnUd4/CbAA3KYn7Q/8=,https://pdf.dfcfw.com/pdf/H3_AP202412301641465950_1.pdf
家电行业2025年投资策略：内需政策托底，把握2025年估值切换行情,国信证券,2024-12-27 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x0JrHPHznZO/BkOFoEkd2VOUiVX7/k88KI4+Mpus4a8=,https://pdf.dfcfw.com/pdf/H3_AP202412271641451525_1.pdf
数码家电行业周度市场观察第51周,艾瑞股份,2024-12-26 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=aKiz8E0PduOFG3eBbB+aeL+YbA2IQBYlWTqdp8rtWDM=,https://pdf.dfcfw.com/pdf/H3_AP202412261641436826_1.pdf
可选消费行业2025年：内销看政策支持，外销看创新能力,开源证券,2024-12-26 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=aKiz8E0PduOFG3eBbB+aeKE/f2+kQnxn6tWnwG/3N4Y=,https://pdf.dfcfw.com/pdf/H3_AP202412261641440764_1.pdf
空气净化器出海：产品持续迭代升级，东南亚市场需求高涨 头豹词条报告系列,头豹研究院,2024-12-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KxU/bvwy82dcVeDhGcvF1kq/hYGxwLmfTRi03a5mIq4=,https://pdf.dfcfw.com/pdf/H3_AP202412241641418469_1.pdf
家电行业周报（24年第51周）：11月空调产销量增长超40%，内外销高景气延续,国信证券,2024-12-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeI7+evhtCMo3rVLR9vz0XFIvdRVzg4uvS8uw0DxmcQ=,https://pdf.dfcfw.com/pdf/H3_AP202412231641403589_1.pdf
家电行业周报：出口链，2024M11家电出口金额双位数提升，空调持续高增,太平洋,2024-12-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeI7+evhtCMo3rVLR9vz0aThFLAvcKEstMpFGtosqKs=,https://pdf.dfcfw.com/pdf/H3_AP202412231641393834_1.pdf
家电行业周报：家电11月社零高增，关注微信“送礼物”功能带来的潜在红利,国金证券,2024-12-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeI7+evhtCMo3rVLR9vz0VCzypOOLu7ihbs9LmRI4vQ=,https://pdf.dfcfw.com/pdf/H3_AP202412231641392585_1.pdf
中国家用电器出海行业市场规模测算逻辑模型 头豹词条报告系列,头豹研究院,2024-12-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8u9KW+3P8AT8Fy5UJZFFJIQxCEZ24+QENSgFFOJ9Ifk=,https://pdf.dfcfw.com/pdf/H3_AP202412201641382599_1.pdf
家电行业双周报：2025年国债补贴力度有望进一步加大,东莞证券,2024-12-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8u9KW+3P8AT8Fy5UJZFFJF/1q7xIlaX2QbEE4C9OAuQ=,https://pdf.dfcfw.com/pdf/H3_AP202412201641378596_1.pdf
家用电器行业周报：空调10月内销大幅提速，出口增长强劲,国都证券,2024-12-19 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gaQ/gb19ItIkgCR1c1K2az5TYYbndU9qgOkESldMyDc=,https://pdf.dfcfw.com/pdf/H3_AP202412191641364626_1.pdf
家电行业周报（24年第50周）：11月家电零售需求增长向好，中央提及明年扩围实施“两新”政策,国信证券,2024-12-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9eWcpjSUa2oJ9A4xKeW8tUTUjW6V2oUTiRe+9KRQvA=,https://pdf.dfcfw.com/pdf/H3_AP202412171641324098_1.pdf
数码家电行业周度市场观察第49周,艾瑞股份,2024-12-14 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sGqIwIASzmpufTnfoGBN8625gtcP0lJHoOvMwYZSEh8=,https://pdf.dfcfw.com/pdf/H3_AP202412141641306000_1.pdf
家电行业周报（24年第49周）：以旧换新带动家电销售超2000亿，石头科技黑五增长靓丽,国信证券,2024-12-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HIf3QSA+t7a3jJZgKi8rpUfnBS2M2eCg9K5R/kPEwWA=,https://pdf.dfcfw.com/pdf/H3_AP202412101641237750_1.pdf
家电行业周报：扫地机黑五表现亮眼，沃尔玛完成Vizio收购,国金证券,2024-12-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UO42soTbxZsWiaskWaP4X0bvr65L9Jfjc/6ThZX4e2U=,https://pdf.dfcfw.com/pdf/H3_AP202412091641221129_1.pdf
家电行业双周报：12月空调排产同比高增,东莞证券,2024-12-06 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Pr6UOzitRAPzsv3cqtG4MFzXAsYcC7QlcclGbEHKkUY=,https://pdf.dfcfw.com/pdf/H3_AP202412061641211850_1.pdf
可选消费行业研究-组合配置&中观策略：内需延续修复，坚定看好财政补贴方向！,国金证券,2024-12-04 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DlVRfSpgXeaW+/gQIWqOWbb0QHDwy3boJw7zYO8d0DY=,https://pdf.dfcfw.com/pdf/H3_AP202412041641174582_1.pdf
数码家电行业周度市场观察第47周,艾瑞股份,2024-12-04 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DlVRfSpgXeaW+/gQIWqOWUTNa5EQAeQWrxPDS6W2bpU=,https://pdf.dfcfw.com/pdf/H3_AP202412041641173446_1.pdf
家电行业2024年12月投资策略：12月白电排产量增长超20%，家电以旧换新成效显著,国信证券,2024-12-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E81KP9uy3/GbNenPG/kd7m20rTAuOCRZxQRW7H09Fb4=,https://pdf.dfcfw.com/pdf/H3_AP202412031641158195_1.pdf
企业竞争图谱：2024年家用电器出海 头豹词条报告系列,头豹研究院,2024-12-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E81KP9uy3/GbNenPG/kd7p2o96pCDzAKgvX5F37ZS6s=,https://pdf.dfcfw.com/pdf/H3_AP202412031641166998_1.pdf
25年家电行业前瞻专题：如何看待以旧换新接续空间？,华安证券,2024-11-25 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Qv0hzSLl10YVhFd7DmTLQpd8SyiQRWONae8Z6Zv0N3A=,https://pdf.dfcfw.com/pdf/H3_AP202411251641055534_1.pdf
家电行业周报（24年第47周）：10月大家电出口景气明显回升，空调产销量增长近40%,国信证券,2024-11-25 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Qv0hzSLl10YVhFd7DmTLQnxX0B42ZKB4pdo77dTQHBk=,https://pdf.dfcfw.com/pdf/H3_AP202411251641052553_1.pdf
家电行业2025年度策略：精选优质出口龙头，把握内销政策催化,国金证券,2024-11-25 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Qv0hzSLl10YVhFd7DmTLQpypn0mQORCNdSa5tyvxrFI=,https://pdf.dfcfw.com/pdf/H3_AP202411251641045879_1.pdf
2024年中国家电行业基础云应用研究报告,艾瑞股份,2024-11-25 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hJJHsAg0fMQ0ncVMrvdaiBCs4EwbqivfAdQJs7mCTSg=,https://pdf.dfcfw.com/pdf/H3_AP202411241641043589_1.pdf
家电行业双周报：家电市场内外销共同走高,东莞证券,2024-11-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hJJHsAg0fMQ0ncVMrvdaiKoA/qPEMUuFDJvngOjT/zk=,https://pdf.dfcfw.com/pdf/H3_AP202411241641043490_1.pdf
家电行业周报：家电十月内外销表现亮眼,国金证券,2024-11-24 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hJJHsAg0fMQ0ncVMrvdaiPMocqjUWTMCTP205/LbGqc=,https://pdf.dfcfw.com/pdf/H3_AP202411241641042816_1.pdf
家电行业周报：出口链，2024M10家电出口金额快速增长，空调和咖啡机高增,太平洋,2024-11-22 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=qUYvPoEbtEjDd18HnHk4pT63zqA/SylS1olam+ZnYYA=,https://pdf.dfcfw.com/pdf/H3_AP202411221641020514_1.pdf
家电行业2025年上半年投资策略：以旧换新促内销，出口维持高景气,东莞证券,2024-11-21 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AdNTwdggI/2GqiiHvYB/mZoJKRad6tlLsHpZZorqSHs=,https://pdf.dfcfw.com/pdf/H3_AP202411211641007706_1.pdf
家用电器行业跟踪报告：家电行业24Q3基金持仓跟踪报告,万联证券,2024-11-20 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8fMdJwaSKIOiT/yqIyimtejo8X9eiV2Q178i5y9fOgc=,https://pdf.dfcfw.com/pdf/H3_AP202411201640977594_1.pdf
家电行业周报（24年第46周）：10月家电社零增长39%，双十一家电销售表现突出,国信证券,2024-11-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8MWEAQmK8xDjW/d/r2CvcO6wGcN58qjzCZhUj8zH5Hg=,https://pdf.dfcfw.com/pdf/H3_AP202411181640946242_1.pdf
数码家电行业周度市场观察第45周,艾瑞股份,2024-11-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8MWEAQmK8xDjW/d/r2CvcP697HhSPJ3VP0YFLo6aXqk=,https://pdf.dfcfw.com/pdf/H3_AP202411181640940936_1.pdf
家用电器行业2024年三季报总结：政策刺激效果明显，拐点已现,西南证券,2024-11-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8MWEAQmK8xDjW/d/r2CvcBb4oIBnGpyCtapxoQWoW1Q=,https://pdf.dfcfw.com/pdf/H3_AP202411181640937455_1.pdf
家电行业前瞻：2024Q4出口有望贡献空调增长主动力，内销或拉动家用制冷需求提升,太平洋,2024-11-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LJzOoRBCgBaSdG1Da4mhVWKTIZsWw6bHUyfGUysSL8A=,https://pdf.dfcfw.com/pdf/H3_AP202411171640928762_1.pdf
家用电器行业跟踪报告：家电行业2024年三季度业绩综述,万联证券,2024-11-14 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=bhCAui3rj/S9U+gchwTfh+apO8rQ1DbZL2SsilwlF0Q=,https://pdf.dfcfw.com/pdf/H3_AP202411141640883699_1.pdf
家电2024年双十一系列跟踪（三）：家电销额和增速平台第一，以旧换新8类家电销售环比翻倍,太平洋,2024-11-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P9tuE+Ro9mA3tcYOz6DZhwwuu/gy0O4fCq9AB11/qg4=,https://pdf.dfcfw.com/pdf/H3_AP202411131640849894_1.pdf
可选消费行业2025年度投资策略：内销看政策支持，外销看创新能力,开源证券,2024-11-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=65NGRjlFk/VrNIVfpa34weZO+I08MzVEzHK2zV9YVNo=,https://pdf.dfcfw.com/pdf/H3_AP202411121640838272_1.pdf
家电行业2024年三季报综述暨11月投资策略：内销景气筑底、外销韧性较强，以旧换新驱动四季度回暖,国信证券,2024-11-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=adU9hIyDTbg4Hg2wd0swZp+n84T+Ky6u3KwTrE9/lRI=,https://pdf.dfcfw.com/pdf/H3_AP202411111640816962_1.pdf
家电行业周报：国内双11家电表现亮眼，大选落地关注关税政策变化,国金证券,2024-11-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=adU9hIyDTbg4Hg2wd0swZghrG0u78gbdzIs1gcipNs8=,https://pdf.dfcfw.com/pdf/H3_AP202411111640807641_1.pdf
家电行业双周报：国补刺激下，家电市场量价齐升,东莞证券,2024-11-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IrS7fs5+5l4u8P6Jbeo6TGNuHQ1g8Mwz2u9J8WplSRg=,https://pdf.dfcfw.com/pdf/H3_AP202411101640805814_1.pdf
空气净化器：空净价格来到历史低点，市场需求逐渐上升，空净行业在经历洗牌后，展露繁荣迹象 头豹词条报告系列,头豹研究院,2024-11-06 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x1N5lVQowEGXqn7vWJ5D/HQFKui0guNFuLvCRIbc9W4=,https://pdf.dfcfw.com/pdf/H3_AP202411061640749463_1.pdf
家电行业2024三季报总结：内销筑底，外销景气延续,国金证券,2024-11-03 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eO0LDdDmu3JAeEEkz6m4cd1nBFo2qB4PYdZ+Tfi+9ZQ=,https://pdf.dfcfw.com/pdf/H3_AP202411031640686774_1.pdf
2024年双十一系列跟踪（二）：以旧换新补贴叠加“双11”平台优惠，家电品类销额阶段性位居全网榜首,太平洋,2024-11-01 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=419nDJceTpSesmdcPumM5Dct6v1QBgCmGJV02FuZnqo=,https://pdf.dfcfw.com/pdf/H3_AP202411011640662963_1.pdf
智能化产品广受市场赞誉，我国小家电市场体量持续扩张,深圳汉鼎智库咨询服务,2024-10-29 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uu9JPWWGabf0EZv7aS6GcJ28+LL4uHbqcp+9EGfuLc0=,https://pdf.dfcfw.com/pdf/H3_AP202410291640565915_1.pdf
家电行业周报（24年第43周）：湖北等地加码家电以旧换新政策，11月白电排产量增长超20%,国信证券,2024-10-29 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uu9JPWWGabf0EZv7aS6GcKuPe8GxiIVgKU1dm+Qa7mY=,https://pdf.dfcfw.com/pdf/H3_AP202410291640559391_1.pdf
家电行业周报：11月空调排产高增，以旧换新带动下内销表现强劲,国金证券,2024-10-28 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WMroo3CFSx+yKaZ4146xy20L1JdEputanWNKSZBExlk=,https://pdf.dfcfw.com/pdf/H3_AP202410281640532248_1.pdf
2023年全球便携式冰箱行业蓝皮书,灼识投资咨询(上海),2024-10-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ke8QdZDvfl3gLG63GW1Mqd0qEG/f//PvATTgoqnxZQo=,https://pdf.dfcfw.com/pdf/H3_AP202410231640430873_1.pdf
家电行业周报：出口链，2024M9家电出口金额稳健增长，空调持续较大幅提升,太平洋,2024-10-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ke8QdZDvfl3gLG63GW1Mqbz6SzGER4H9sHqkKlAljYw=,https://pdf.dfcfw.com/pdf/H3_AP202410231640429476_1.pdf
数码家电行业周度市场观察第41周,艾瑞股份,2024-10-22 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dhYiM71CagbyPBxrHZmyEfViQmPVUjW66TI7K6v+zYM=,https://pdf.dfcfw.com/pdf/H3_AP202410221640418311_1.pdf
可选消费双周报：以旧换新效果显现，Q4进入政策观察期,国金证券,2024-10-22 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dhYiM71CagbyPBxrHZmyEf9r1em0xg59/UeJ1TbU/xk=,https://pdf.dfcfw.com/pdf/H3_AP202410221640409257_1.pdf
家电行业周报（24年第42周）：9月家电出口增速回落，空冰外销增长超10%,国信证券,2024-10-22 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dhYiM71CagbyPBxrHZmyEVArHlVMItUdWOCN9ZZRSCM=,https://pdf.dfcfw.com/pdf/H3_AP202410221640398858_1.pdf
“懒人经济”、“趣味生活”等助推全球小家电市场规模猛增,深圳汉鼎智库咨询服务,2024-10-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mBwTN64pvwGuHO+D2/FdxIrGq+ngO2TsBfnE8scuUsA=,https://pdf.dfcfw.com/pdf/H3_AP202410181640359564_1.pdf
黑电行业系列深度（一）成熟市场篇：均价提升或为市场规模扩张主要动力，看好TCL等中国品牌发展前景,太平洋,2024-10-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mBwTN64pvwGuHO+D2/FdxPWrOuV4yPqSkh6qB6gZ0h4=,https://pdf.dfcfw.com/pdf/H3_AP202410181640355284_1.pdf
24Q3家电关注公司前瞻,华安证券,2024-10-17 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dkPDbuAD1toQ0GoconHd+0EnBo00aIIpeIagsedpng8=,https://pdf.dfcfw.com/pdf/H3_AP202410171640337291_1.pdf
家用电器：长虹集团改革历程及投资机会研究-国企改革提升效率，扬帆出海开拓市场,西南证券,2024-10-15 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5Tj1r68Ap00tWIYuDFGOnZNssc+SoWFCGpzOq/WJgVs=,https://pdf.dfcfw.com/pdf/H3_AP202410151640311681_1.pdf
家电行业周报（24年第41周）：9月家电内销零售增长强劲，双十一大促火热开启,国信证券,2024-10-15 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5Tj1r68Ap00tWIYuDFGOnRCFWI70YpC0mliDIyxPtYo=,https://pdf.dfcfw.com/pdf/H3_AP202410151640307022_1.pdf
2024电动牙刷行业洞察,艺恩数据,2024-10-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/jJ64AcWkCV04qUCBHaZ9U15KXy83XjGfIBTD1ofLwI=,https://pdf.dfcfw.com/pdf/H3_AP202410121640274716_1.pdf
家电行业研究框架专题报告：产销跟踪垒基石，顺势而变觅新机,东海证券,2024-10-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Tj+NUwnxZaXZloqDjBviuhpKgUwqZCjoejYoDIn9cBI=,https://pdf.dfcfw.com/pdf/H3_AP202410111640265543_1.pdf
可选消费双周报：政策加码提振内需，国庆数据趋势向好,国金证券,2024-10-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Tj+NUwnxZaXZloqDjBviurku6FAeQr4eZT6TTuLWAHA=,https://pdf.dfcfw.com/pdf/H3_AP202410111640255781_1.pdf
美的M7 Pro净菌扫拖机器人整合营销方案,北京艺言九鼎广告,2024-10-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=R1S98bidcgb664eQVgVKE0EmKIsk4sJllRVdl3AXaRM=,https://pdf.dfcfw.com/pdf/H3_AP202410101640238457_1.pdf
家电行业：2024全球小家电市场洞察报告,上海百次方科技,2024-10-10 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=R1S98bidcgb664eQVgVKEw2mqtfzDeV05wGG4U97SOA=,https://pdf.dfcfw.com/pdf/H3_AP202410101640238280_1.pdf
家电行业2024年10月投资策略：国庆期间家电以旧换新销售强劲，10月白电内外销排产回暖,国信证券,2024-10-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TdDZYPN+qUEpGpjBBn/sNFWtPCthvKmGWIUKL43rxAc=,https://pdf.dfcfw.com/pdf/H3_AP202410091640235124_1.pdf
家电2024年双十一系列跟踪（一）：各平台大促开启时间均不同程度提前，京东、抖音和快手取消预售环节,太平洋,2024-10-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TdDZYPN+qUEpGpjBBn/sNFFY37YQJ6RoTS4OnoiGq/M=,https://pdf.dfcfw.com/pdf/H3_AP202410091640226675_1.pdf
天猫家居2024钛质餐厨器具趋势白皮书,天猫新品创新中心,2024-10-08 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=d5iLI1IG2/GfUOqRg0MrOzPLEyznm2UJCbHG4lGugmU=,https://pdf.dfcfw.com/pdf/H3_AP202410071640183938_1.pdf
家电行业报告：行业趋势快速报告,任拓数据科技(上海),2024-10-07 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=v7/wrJ/98gw+ZIQBQABvSR0pTUKI+LNp/b14gfp4l9U=,https://pdf.dfcfw.com/pdf/H3_AP202410041640166230_1.pdf
家电行业2024Q4投资观点：以旧换新促内销，扬帆出海求增量,西南证券,2024-10-07 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lO72K5LMsXFUwoinO/Fo6hg5lctfAiwGdqq5G9KU6uU=,https://pdf.dfcfw.com/pdf/H3_AP202410031640163000_1.pdf
黑电海外分区观察,华安证券,2024-09-29 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sxZa97JagELxwqA6rGZhLED4EAcrOb7QqUwl6VXpeVQ=,https://pdf.dfcfw.com/pdf/H3_AP202409281640090452_1.pdf
石头科技&科沃斯海外专题：如何看待清洁电器海外趋势？,华安证券,2024-09-27 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dkfRp8lhWoJIUEfv6gFhJPKC/C/wQSwc+7W7lF6mifg=,https://pdf.dfcfw.com/pdf/H3_AP202409271640075487_1.pdf
家电行业周报（24年第38周）：8月空冰出口延续高景气，10月空调排产量增长23%,国信证券,2024-09-23 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U9vfgz0Qo7DUwj6NopAi/So9+/ERb7dx0qmJZb6bBVY=,https://pdf.dfcfw.com/pdf/H3_AP202409231639978374_1.pdf
2024天猫电饭煲市场趋势洞察报告,壹零次方(上海)市场咨询,2024-09-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=W5As/G+krTft6ic8t6tc8XNJiFyAY1zeW2OflQ+KAU0=,https://pdf.dfcfw.com/pdf/H3_AP202409181639911755_1.pdf
家电行业周报（24年第37周）：8月家电零售环比回暖，全国大部分省市均已落地家电以旧换新细则,国信证券,2024-09-18 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=W5As/G+krTft6ic8t6tc8fmQY5rs4HO1MWioYYKE+Dg=,https://pdf.dfcfw.com/pdf/H3_AP202409181639921603_1.pdf
中国家电行业中期信用观察：“以旧换新”VS“消费降级”，家电行业信用如何？,中诚信国际,2024-09-14 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HVNJTf2gMQy/I7AczrrZEum/gO64K26CJc31+b/P8KE=,https://pdf.dfcfw.com/pdf/H3_AP202409141639885292_1.pdf
数码家电行业周度市场观察第35周,艾瑞股份,2024-09-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FlDFA2EaZWXM28wnsbpCbkfY3urc9DRH12X5rvXoLQs=,https://pdf.dfcfw.com/pdf/H3_AP202409131639866769_1.pdf
家用电器行业点评：7月扫地机零售额同比+19%，洗地机以价换量趋势延续,国都证券,2024-09-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FlDFA2EaZWXM28wnsbpCboAaqfc0UXI0TcccRyCtrAM=,https://pdf.dfcfw.com/pdf/H3_AP202409131639862838_1.pdf
家用电器行业周报：湖北省率先落地以旧换新政策，有望提振内需,国都证券,2024-09-13 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FlDFA2EaZWXM28wnsbpCbr1WJI0BJtCpLI1s6mZvZG4=,https://pdf.dfcfw.com/pdf/H3_AP202409131639862835_1.pdf
家用电器行业周报：商务部发布《第二轮家电以旧换新实施细则》，有望提振内需,国都证券,2024-09-12 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MR4ijQlGu5O8Zsw8VxqYTUS3FTPRaC1gL0y4qTTt9z4=,https://pdf.dfcfw.com/pdf/H3_AP202409121639858943_1.pdf
家用电器行业跟踪报告：家电行业2024H1业绩综述,万联证券,2024-09-11 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=feLRlpSkX4/4xRN+0u4cF+5Geur7/FXCLSyL1kNwZRM=,https://pdf.dfcfw.com/pdf/H3_AP202409111639837056_1.pdf
家电行业2024年中报综述暨9月投资策略：外销景气延续、内销回落，白电龙头韧性十足,国信证券,2024-09-09 00:00:00.000,白色家电,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5PeFOdrFrpIvgzc/D3Ea9Zv/AMZ0QeIzntPYFfDncHE=,https://pdf.dfcfw.com/pdf/H3_AP202409091639798405_1.pdf
